time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
8.60000000,0.13095201,0.25446340,0.38079333,0.03634201,-0.02777960,-0.00046850,-0.15790421,-0.28726419,-0.43027969,-0.03850903,0.02934213,0.00051370,0.12687804,0.09137588,0.15045421,0.00953009,-0.00685587,-0.00014163,0.15486691,0.03297810,-0.19842127,0.96724230
8.70000000,0.11516159,0.22573698,0.33776536,0.03249111,-0.02484538,-0.00041713,-0.14521641,-0.27812660,-0.41523427,-0.03755602,0.02865654,0.00049953,0.11942249,0.11057418,0.17448490,0.01177533,-0.00868193,-0.00017527,0.15383005,0.04106408,-0.19157336,0.96847803
8.80000000,0.10063995,0.19792432,0.29624193,0.02873550,-0.02197973,-0.00036717,-0.13327416,-0.26706919,-0.39778578,-0.03637849,0.02778835,0.00048201,0.11286946,0.12923728,0.19847786,0.01417002,-0.01060491,-0.00020915,0.15282078,0.04908783,-0.18513287,0.96951638
8.90000000,0.08731254,0.17121740,0.25646335,0.02509765,-0.01920089,-0.00031897,-0.12198721,-0.25414546,-0.37793800,-0.03496148,0.02672786,0.00046109,0.10747426,0.14735043,0.22239012,0.01670217,-0.01261689,-0.00024328,0.15185122,0.05696718,-0.17912152,0.97036664
9.00000000,0.07511382,0.14580286,0.21866955,0.02160151,-0.01652811,-0.00027287,-0.11123978,-0.23941042,-0.35569898,-0.03329127,0.02546617,0.00043676,0.10343698,0.16491321,0.24619035,0.01935977,-0.01471010,-0.00027766,0.15093199,0.06461831,-0.17355486,0.97104207
9.10000000,0.06398984,0.12186181,0.18309966,0.01827238,-0.01398149,-0.00022919,-0.10089609,-0.22291909,-0.33107995,-0.03135529,0.02399516,0.00040900,0.10089864,0.18193818,0.26985799,0.02213095,-0.01687696,-0.00031228,0.15007210,0.07195709,-0.16844381,0.97155917
9.20000000,0.05390023,0.09956991,0.14999166,0.01513685,-0.01158198,-0.00018829,-0.09080622,-0.20472528,-0.30409415,-0.02914219,0.02230746,0.00037777,0.09993946,0.19844973,0.29338242,0.02500411,-0.01911009,-0.00034715,0.14927893,0.07890030,-0.16379616,0.97193691
9.30000000,0.04481961,0.07909738,0.11958225,0.01222263,-0.00935123,-0.00015051,-0.08081228,-0.18488030,-0.27475591,-0.02664178,0.02039645,0.00034305,0.10057865,0.21448331,0.31676221,0.02796796,-0.02140228,-0.00038227,0.14855838,0.08536659,-0.15961803,0.97219598
9.40000000,0.03673838,0.06060935,0.09210666,0.00955845,-0.00731158,-0.00011621,-0.07075441,-0.16343197,-0.24307969,-0.02384499,0.01825623,0.00030483,0.10277565,0.23008503,0.34000445,0.03101142,-0.02374646,-0.00041761,0.14791512,0.09127719,-0.15591512,0.97235799
9.50000000,0.02966294,0.04426615,0.06779869,0.00717395,-0.00548596,-0.00008572,-0.06047685,-0.14042347,-0.20907924,-0.02074385,0.01588158,0.00026306,0.10643245,0.24531134,0.36312425,0.03412362,-0.02613558,-0.00045318,0.14735290,0.09655644,-0.15269387,0.97244462
9.60000000,0.02361525,0.03022380,0.04689076,0.00509957,-0.00389780,-0.00005942,-0.04983360,-0.11589234,-0.17276682,-0.01733148,0.01326802,0.00021775,0.11139676,0.26022892,0.38614424,0.03729375,-0.02856256,-0.00048895,0.14687486,0.10113214,-0.14996234,0.97247692
9.70000000,0.01863189,0.01863457,0.02961408,0.00336642,-0.00257100,-0.00003764,-0.03869393,-0.08986944,-0.13415239,-0.01360211,0.01041177,0.00016885,0.11746609,0.27491415,0.40909388,0.04051092,-0.03102015,-0.00052489,0.14648387,0.10493568,-0.14773103,0.97247443
9.80000000,0.01476250,0.00964763,0.01619884,0.00200621,-0.00152983,-0.00002076,-0.02694732,-0.06237803,-0.09324301,-0.00955102,0.00730975,0.00011636,0.12439296,0.28945204,0.43200858,0.04376409,-0.03350087,-0.00056099,0.14618281,0.10790210,-0.14601349,0.97245451
9.90000000,0.01206777,0.00340982,0.00687454,0.00105111,-0.00079885,-0.00000912,-0.01450802,-0.03343282,-0.05004215,-0.00517461,0.00395966,0.00006026,0.13189109,0.30393477,0.45492862,0.04704188,-0.03599695,-0.00059721,0.14597486,0.10997006,-0.14482682,0.97243155
10.00000000,0.01061697,0.00006654,0.00187033,0.00053365,-0.00040288,-0.00000310,-0.00131891,-0.00303935,-0.00454929,-0.00047042,0.00035997,0.00000054,0.13189109,0.30393477,0.45492862,0.04704188,-0.03599695,-0.00059721,0.14586368,0.11108176,-0.14419208,0.97241619
