t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
7.474747474747474918e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575246e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,-6.893488764762878418e-02,4.540702328085899353e-02,2.610016800463199615e-02,-5.079778283834457397e-02,-6.906042993068695068e-02,3.642097860574722290e-02
7.777777777777777679e+00,-1.318754404783248901e-01,8.686561882495880127e-02,4.993075877428054810e-02,-9.717837721109390259e-02,-1.321156322956085205e-01,6.967492401599884033e-02
7.878787878787878896e+00,-1.888216584920883179e-01,1.243757605552673340e-01,7.149176299571990967e-02,-1.391417682170867920e-01,-1.891655474901199341e-01,9.976182132959365845e-02
7.979797979797979224e+00,-2.397735416889190674e-01,1.579374819993972778e-01,9.078319370746612549e-02,-1.766879558563232422e-01,-2.402102053165435791e-01,1.266816705465316772e-01
8.080808080808081328e+00,-2.847310602664947510e-01,1.875507384538650513e-01,1.078050360083580017e-01,-2.098169326782226562e-01,-2.852496206760406494e-01,1.504344791173934937e-01
8.181818181818181657e+00,-3.236942887306213379e-01,2.132155895233154297e-01,1.225573197007179260e-01,-2.385287284851074219e-01,-3.242837786674499512e-01,1.710202544927597046e-01
8.282828282828281985e+00,-3.566631376743316650e-01,2.349319905042648315e-01,1.350400149822235107e-01,-2.628233432769775391e-01,-3.573127090930938721e-01,1.884389966726303101e-01
8.383838383838384090e+00,-3.836376070976257324e-01,2.526999413967132568e-01,1.452531069517135620e-01,-2.827007174491882324e-01,-3.843363225460052490e-01,2.026906758546829224e-01
8.484848484848484418e+00,-4.046178460121154785e-01,2.665194869041442871e-01,1.531966477632522583e-01,-2.981609404087066650e-01,-4.053547382354736328e-01,2.137753218412399292e-01
8.585858585858586522e+00,-4.196036458015441895e-01,2.763905823230743408e-01,1.588705927133560181e-01,-3.092039227485656738e-01,-4.203678667545318604e-01,2.216929197311401367e-01
8.686868686868686851e+00,-4.285951554775238037e-01,2.823132276535034180e-01,1.622749567031860352e-01,-3.158296942710876465e-01,-4.293757379055023193e-01,2.264434844255447388e-01
8.787878787878787179e+00,-4.315923750400543213e-01,2.842874526977539062e-01,1.634097546339035034e-01,-3.180383145809173584e-01,-4.323783814907073975e-01,2.280270159244537354e-01
8.888888888888889284e+00,-4.285952150821685791e-01,2.823132574558258057e-01,1.622749716043472290e-01,-3.158297240734100342e-01,-4.293757975101470947e-01,2.264434993267059326e-01
