t,J1,J2,J3,J4,J5,J6
8.787878787878787179e+00,-2.346415281295776367e+00,-1.973050475120544434e+00,2.144672870635986328e+00,-1.157922148704528809e-01,-2.160724163055419922e+00,8.401006460189819336e-02
8.888888888888889284e+00,-2.269589424133300781e+00,-2.012927532196044922e+00,1.996841073036193848e+00,-2.283719778060913086e-01,-2.102279186248779297e+00,1.779972910881042480e-01
8.989898989898989612e+00,-2.194885253906250000e+00,-2.051703214645385742e+00,1.853092193603515625e+00,-3.378425240516662598e-01,-2.045448303222656250e+00,2.693888545036315918e-01
9.090909090909089940e+00,-2.124335050582885742e+00,-2.088322639465332031e+00,1.717336535453796387e+00,-4.412260651588439941e-01,-1.991777658462524414e+00,3.556985259056091309e-01
9.191919191919192045e+00,-2.059792518615722656e+00,-2.121824026107788086e+00,1.593141078948974609e+00,-5.358058810234069824e-01,-1.942677378654479980e+00,4.346585273742675781e-01
9.292929292929292373e+00,-2.002843141555786133e+00,-2.151384115219116211e+00,1.483556270599365234e+00,-6.192590594291687012e-01,-1.899353265762329102e+00,5.043295025825500488e-01
9.393939393939394478e+00,-1.954714775085449219e+00,-2.176365375518798828e+00,1.390945792198181152e+00,-6.897856593132019043e-01,-1.862740039825439453e+00,5.632086396217346191e-01
9.494949494949494806e+00,-1.916189670562744141e+00,-2.196362257003784180e+00,1.316813945770263672e+00,-7.462400794029235840e-01,-1.833432197570800781e+00,6.103397011756896973e-01
9.595959595959595134e+00,-1.887513875961303711e+00,-2.211246490478515625e+00,1.261634707450866699e+00,-7.882613539695739746e-01,-1.811617136001586914e+00,6.454210877418518066e-01
9.696969696969697239e+00,-1.868306875228881836e+00,-2.221216201782226562e+00,1.224675655364990234e+00,-8.164070248603820801e-01,-1.797005534172058105e+00,6.689185500144958496e-01
9.797979797979797567e+00,-1.857474207878112793e+00,-2.226838827133178711e+00,1.203831195831298828e+00,-8.322810530662536621e-01,-1.788764715194702148e+00,6.821709275245666504e-01
9.898989898989899672e+00,-1.853119134902954102e+00,-2.229099273681640625e+00,1.195450782775878906e+00,-8.386630415916442871e-01,-1.785451531410217285e+00,6.874989867210388184e-01
1.000000000000000000e+01,-1.852448225021362305e+00,-2.229447603225708008e+00,1.194159984588623047e+00,-8.396460413932800293e-01,-1.784941196441650391e+00,6.883196234703063965e-01
