t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
8.181818181818181657e+00,1.075638532638549805e+00,-4.660266935825347900e-01,-7.789304852485656738e-01,9.465675354003906250e-01,-1.078849434852600098e+00,1.080647706985473633e+00
8.282828282828281985e+00,1.185194253921508789e+00,-5.134924054145812988e-01,-8.582659959793090820e-01,1.042977213859558105e+00,-1.188732266426086426e+00,1.190713644027709961e+00
8.383838383838384090e+00,1.274830698966979980e+00,-5.523278713226318359e-01,-9.231767654418945312e-01,1.121857762336730957e+00,-1.278636217117309570e+00,1.280767560005187988e+00
8.484848484848484418e+00,1.344547986984252930e+00,-5.825333595275878906e-01,-9.736630320549011230e-01,1.183209419250488281e+00,-1.348561763763427734e+00,1.350809574127197266e+00
8.585858585858586522e+00,1.394345998764038086e+00,-6.041086316108703613e-01,-1.009724617004394531e+00,1.227031946182250977e+00,-1.398508310317993164e+00,1.400839447975158691e+00
8.686868686868686851e+00,1.424224972724914551e+00,-6.170538067817687988e-01,-1.031361579895019531e+00,1.253325462341308594e+00,-1.428476452827453613e+00,1.430857419967651367e+00
8.787878787878787179e+00,1.434184670448303223e+00,-6.213688850402832031e-01,-1.038573980331420898e+00,1.262090086936950684e+00,-1.438465833663940430e+00,1.440863490104675293e+00
8.888888888888889284e+00,1.424225091934204102e+00,-6.170538663864135742e-01,-1.031361699104309082e+00,1.253325581550598145e+00,-1.428476572036743164e+00,1.430857539176940918e+00
8.989898989898989612e+00,1.394346117973327637e+00,-6.041086912155151367e-01,-1.009724736213684082e+00,1.227031946182250977e+00,-1.398508429527282715e+00,1.400839567184448242e+00
9.090909090909089940e+00,1.344547986984252930e+00,-5.825333595275878906e-01,-9.736630320549011230e-01,1.183209419250488281e+00,-1.348561763763427734e+00,1.350809574127197266e+00
9.191919191919192045e+00,1.274830818176269531e+00,-5.523279309272766113e-01,-9.231768846511840820e-01,1.121857881546020508e+00,-1.278636336326599121e+00,1.280767679214477539e+00
9.292929292929292373e+00,1.185194253921508789e+00,-5.134924054145812988e-01,-8.582659959793090820e-01,1.042977213859558105e+00,-1.188732266426086426e+00,1.190713644027709961e+00
9.393939393939394478e+00,1.075638532638549805e+00,-4.660266935825347900e-01,-7.789304852485656738e-01,9.465675354003906250e-01,-1.078849434852600098e+00,1.080647706985473633e+00
9.494949494949494806e+00,9.461633563041687012e-01,-4.099308550357818604e-01,-6.851702928543090820e-01,8.326288461685180664e-01,-9.489877820014953613e-01,9.505696296691894531e-01
9.595959595959595134e+00,7.967693209648132324e-01,-3.452050089836120605e-01,-5.769855976104736328e-01,7.011612653732299805e-01,-7.991477847099304199e-01,8.004797697067260742e-01
9.696969696969697239e+00,6.274557709693908691e-01,-2.718488872051239014e-01,-4.543760716915130615e-01,5.521644353866577148e-01,-6.293288469314575195e-01,6.303777694702148438e-01
9.797979797979797567e+00,4.382229745388031006e-01,-1.898626834154129028e-01,-3.173419535160064697e-01,3.856385350227355957e-01,-4.395311474800109863e-01,4.402637481689453125e-01
9.898989898989899672e+00,2.290712594985961914e-01,-9.924647212028503418e-02,-1.658834069967269897e-01,2.015839368104934692e-01,-2.297550737857818604e-01,2.301380336284637451e-01
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
